"2444"	"How"	"How did Neelix name his ship before coming to Voyager?"	""	""	""	""	"Baxial"	""
"2445"	"What"	"What was the name of actor that played Neelix?"	""	""	""	""	"Ethan Phillips"	""
"2446"	"Where"	"Where was Tom before he went to Voyager?"	""	""	""	""	"A Federation penal colony"	""
"2447"	"What"	"What is Tom's rank in the first season?"	""	""	""	""	"Lieutenant"	""
"2448"	"Who"	"Who is Tom's best friend?"	""	""	""	""	"Harry Kim"	""
"2449"	"What"	"What is the name of Tom's Irish town holodeck program?"	""	""	""	""	"Fair Haven"	""
"2450"	"What"	"What is the name of the shuttle craft Tom designed?"	""	""	""	""	"Delta Flyer"	""
"2451"	"What"	"What rank is Tom's father?"	""	""	""	""	"Admiral"	""
"2452"	"Who"	"Who is Tom's love interest?"	""	""	""	""	"B'Elanna"	""
"2453"	"What"	"What is the name of Tom's black and white holodeck program?"	""	""	""	""	"Captain Proton"	""
"2454"	"Who"	"Who was Tom Paris' father?"	""	""	""	""	"Admiral Owen Paris"	""
"2455"	"What"	"What was Tom Paris' middle name?"	""	""	""	""	"Eugene"	""
"2456"	"Where"	"Where were Tom and B'Elanna when he proposed marriage?"	""	""	""	""	"in the Delta Flyer"	""
"2457"	"What"	"What was Tom's grade in Survival Strategies at Starfleet Academy?"	""	""	""	""	"B minus"	""
"2458"	"How"	"How long was the E.M.H. designed to operate?"	""	""	""	""	"1500 hours"	""
"2459"	"What"	"What does E.M.H. stand for?"	""	""	""	""	"Emergency Medical Hologram"	""
"2460"	"Whenever"	"Whenever the Doctor appeared after being activated, he almost always said the same thing. What was it?"	""	""	""	""	"""Please state the nature of the medical emergency."""	""
"2461"	"Which"	"Which character is the Captain of the ship?"	""	""	""	""	"Kathryn Janeway"	""
"2462"	"Which"	"Which of these actors directed the ""Star Trek Voyager"" episode ""Unity""?"	""	""	""	""	"Robert Duncan McNeill"	""
"2463"	"Which"	"Which character was the only one to have amphibian children and a humanoid child?"	""	""	""	""	"Tom Paris"	""
"2464"	"Who"	"Who is the First Officer?"	""	""	""	""	"Chakotay"	""
"2465"	"Who"	"Who is the character that works at helm?"	""	""	""	""	"Tom Paris"	""
"2466"	"Who"	"Who works in astrometrics on a daily basis?"	""	""	""	""	"Seven of Nine"	""
"2467"	"Who"	"Who leaves the ship in the 7th season?"	""	""	""	""	"Neelix"	""
"2468"	"What"	"What alien do the crew fight off in the last episode ""Endgame""?"	""	""	""	""	"The Borg"	""
"2469"	"When"	"When Chakotay was fifteen he travelled with his father to Earth to search for a special kind of people, what people?"	""	""	""	""	"Rubber Tree People"	""
"2470"	"Which"	"Which one of these women has Chakotay NOT been involved with?"	""	""	""	""	"Danara Pel"	""
"2471"	"Who"	"Who is Sela?"	""	""	""	""	"Tasha Yar's half-Romulan daughter"	""
"2472"	"What"	"What is the name of the Cardassian intelligence agency?"	""	""	""	""	"The Obsidian Order"	""
"2473"	"Who"	"Who was the only survivor of the USS Constellation in the TOS Episode ""The Doomsday Machine"""	""	""	""	""	"Commodore Matt Decker"	""
"2474"	"Whose"	"Whose name does Kirk famously yell out into space?"	""	""	""	""	"Khan"	""
"2475"	"What"	"What other Federation starship did Voyager encounter in the Delta Quadrant?"	""	""	""	""	"USS Equinox"	""
"2476"	"What"	"What Federation starship was equipped with the experimental Transwarp drive?"	""	""	""	""	"USS Excelsior"	""
"2477"	"What"	"What Admiral contacts Captain Picard in the motion picture Star Trek Nemesis?"	""	""	""	""	"Admiral Janeway"	""
"2478"	"What"	"What omnipotent being offered Commander Riker his powers?"	""	""	""	""	"Q"	""
"2479"	"What"	"What species was first encountered by the Enterprise-D in the TNG episode ""The Last Outpost""?"	""	""	""	""	"Ferengi"	""
"2480"	"What"	"What classes, in order, were the Enterprise, Enterprise-B, Enterprise-C, Enterprise-D, and Enterprise-E?"	""	""	""	""	"Constitution, Excelsior, Ambassador, Galaxy, and Sovereign classes"	""
"2481"	"What"	"What were the only two Intrepid class starships ever seen?"	""	""	""	""	"USS Voyager and USS Bellerophon"	""
"2482"	"What"	"What was the name of the original TOS pilot episode?"	""	""	""	""	"""The Cage"""	""
"2483"	"What"	"What is the Borg designation for humans?"	""	""	""	""	"Species 5618"	""
"2484"	"What"	"What is the name of Data's ""brother""?"	""	""	""	""	"Lore"	""
"2485"	"What"	"What Cardassian officer led the revolt against the Dominion?"	""	""	""	""	"Damar"	""
"2486"	"What"	"What alien race has the following forms: reptilian, primate, insectoid, arboreal, and aquatic?"	""	""	""	""	"The Xindi"	""
"2487"	"What"	"What alien race fought a war with the Borg in the Voyager episodes ""Scorpion, Part 1"" and ""Scorpion, Part 2""?"	""	""	""	""	"Species 8472"	""
"2488"	"What"	"What Delta Quadrant species possesses the ability to erase things from time?"	""	""	""	""	"The Krenim"	""
"2489"	"Who"	"Who was the Intendent of Deep Space Nine in the Mirror Universe?"	""	""	""	""	"Kira Nerys"	""
"2490"	"What"	"What ship did the Enterprise-D continually collide into because of a temporal causality loop in the episode ""Cause and Effect""?"	""	""	""	""	"USS Bozeman"	""
"2491"	"What"	"What is Trip's full name?"	""	""	""	""	"Charles Tucker III"	""
"2492"	"What"	"What is the class name of Romulan Warbirds?"	""	""	""	""	"D'deridex class"	""
"2493"	"What"	"What ancient Klingon artifact to Kor, Worf, and Jadzia search for? Hint: the episode is named after the artifact."	""	""	""	""	"The Sword of Kahless"	""
"2494"	"What"	"What object pins Reed to Enterprise's hull in the Enterprise episode ""Minefield""?"	""	""	""	""	"A Romulan Mine"	""
"2495"	"Who"	"Who invented the self-replicating mines that guarded the Bajoran wormhole?"	""	""	""	""	"Rom"	""
"2496"	"What"	"What episode introduces Khan to Star Trek?"	""	""	""	""	"""Space Seed"""	""
"2497"	"What"	"What is the biggest modification to the future Enterprise-D in ""All Good Things...""?"	""	""	""	""	"It had three warp nacelles"	""
"2498"	"What"	"What happens to the Runabout Rubicon in the DS9 episode ""One Little Ship""?"	""	""	""	""	"It is miniaturized"	""
"2499"	"What"	"What species is Seska?"	""	""	""	""	"Cardassian"	""
"2500"	"What"	"What species of TOS aliens reproduces at an insane rate?"	""	""	""	""	"Tribbles"	""
"2501"	"What"	"What creature killed Tasha Yar?"	""	""	""	""	"Armus"	""
"2502"	"What"	"What race to B'Elanna Torres, Tom Paris, and Harry Kim participate in during the Voyager episode ""Drive""?"	""	""	""	""	"The Antarian Trans-stellar Rally"	""
"2503"	"What"	"What episode has the longest name of any Star Trek episode?"	""	""	""	""	"""For the World is Hollow and I Have Touched the Sky"""	""
"2504"	"What"	"What fan-favorite TNG villains were introduced in the episode ""Q Who""?"	""	""	""	""	"The Borg"	""
"2505"	"What"	"What is the name of the Vorta whose clones appeared many times on Deep Space Nine?"	""	""	""	""	"Weyoun"	""
"2506"	"Where"	"Where does Gegen believe his people are from in the Voyager episode ""Distant Origin""?"	""	""	""	""	"Earth"	""
"2507"	"What"	"What is the primary function of the Guardian of Forever?"	""	""	""	""	"A time portal"	""
"2508"	"What"	"What Star Trek character did Robert Duncan McNiell play before his role as Tom Paris on Voyager?"	""	""	""	""	"Nick Locarno"	""
"2509"	"How"	"How does Voyager finally reach Earth?"	""	""	""	""	"Through a Borg Transwarp conduit"	""
"2510"	"Who"	"Who wants to be human?"	""	""	""	""	"Data"	""
"2511"	"Who"	"Who is Picard afraid of, but is not an enemy?"	""	""	""	""	"Lwaxana Troi"	""
"2512"	"Who"	"Who killed Tasha?"	""	""	""	""	"Armus"	""
"2513"	"What"	"What is the NCC-1701 D's top speed, under normal circumstances?"	""	""	""	""	"Warp 9.6"	""
"2514"	"What"	"What TNG stars were prominent DS9 characters?"	""	""	""	""	"Worf and O'Brien"	""
"2515"	"What"	"What is Mr. Scott's first name?"	""	""	""	""	"Montgomery"	""
"2516"	"When"	"When did the earlier of the new movies come out?"	""	""	""	""	"2009"	""
"2517"	"What"	"What species is Guinan?"	""	""	""	""	"El-Aurian"	""
"2518"	"What"	"What letter precedes the name of the first enemy introduced in TNG?"	""	""	""	""	"P"	""
"2519"	"Who"	"Who blew up the Xindi's gigantic doomsday device?"	""	""	""	""	"Archer"	""
"2520"	"Who"	"Who served on the Enterprise for a year while Dr. Crusher was gone?"	""	""	""	""	"Dr. Pulaski"	""
"2521"	"Which"	"Which species uses ""Warbirds"" in the TNG-DS9 era?"	""	""	""	""	"Romulans"	""
"2522"	"What"	"What was the first object to go through the DS9 wormhole?"	""	""	""	""	"Cow"	""
"2523"	"What"	"What planet in the Terra system has a forcefield of defense to protect Earth?"	""	""	""	""	"Mars"	""
"2524"	"What"	"What is our Star System called during the Next Generation?"	""	""	""	""	"Terra System"	""
"2525"	"Where"	"Where did Locutus and the Borg attack dozens of Federation starships?"	""	""	""	""	"Wolf 359"	""
"2526"	"How"	"How old is Bashir at the beginning of the series?"	""	""	""	""	"27"	""
"2527"	"What"	"What crew members were involved in the first heated argument inflicted because of Sarek's condition?"	""	""	""	""	"Wesley and Geordi"	""
"2528"	"Which"	"Which episode do Kirk, Spock, and Bones run into to trouble on a planet with two magical beings?"	""	""	""	""	"Catspaw"	""
"2529"	"Where"	"Where are the Borg from?"	""	""	""	""	"Delta Quadrant"	""
"2530"	"How"	"How many episodes are in the Enterprise series?"	""	""	""	""	"98"	""
"2531"	"Who"	"Who wrote ""Faith of the Heart,"" the opening theme music for Enterprise?"	""	""	""	""	"Rod Stewart"	""
"2532"	"Who"	"Who portrayed Phlox?"	""	""	""	""	"John Billingsley"	""
"2533"	"Who"	"Who said, ""The Enterprise-E is the most advanced starship in the fleet?"""	""	""	""	""	"Geordi La Forge"	""
"2534"	"What"	"What is the official census of the NCC-1701-D?"	""	""	""	""	"1,014"	""
"2535"	"Which"	"Which admiral supervised the ongoing mission of the NX-01 Enterprise?"	""	""	""	""	"Forrest"	""
"2536"	"When"	"When does Hobus go supernova, destroying Romulus?"	""	""	""	""	"2387"	""
"2537"	"Who"	"Who was Jim's father?"	""	""	""	""	"George Kirk"	""
"2538"	"Who"	"Who captained the Kelvin?"	""	""	""	""	"Richard Robau"	""
"2539"	"When"	"When did the universe split into alternate realities?"	""	""	""	""	"2233"	""
"2540"	"When"	"When does Star Trek: Nemesis take place?"	""	""	""	""	"2379"	""
"2541"	"What"	"What is the Kelvin's registry number?"	""	""	""	""	"NCC-0514"	""
"2542"	"What"	"What was the time difference between the time the Narada (Nero's ship) and Ambassador Spock entered the wormhole?"	""	""	""	""	"25 years"	""
"2543"	"Who"	"Who leads Archer to the NCC-1701-J?"	""	""	""	""	"Daniels"	""
"2544"	"Who"	"Who portrayed Picard?"	""	""	""	""	"Patrick Stewart"	""
"2545"	"What"	"What was Wesley's final episode before leaving for Starfleet Academy?"	""	""	""	""	"Final Mission"	""
"2546"	"Who"	"Who portrayed Troi?"	""	""	""	""	"Marina Sirtis"	""
"2547"	"What"	"What did Geordi name the Borg drone 3rd of 5?"	""	""	""	""	"Hugh"	""
"2548"	"What"	"What famous basketball player portrayed a Klingon in ""Gambit?"""	""	""	""	""	"James Worthy"	""
"2549"	"What"	"What was the final episode of TNG called?"	""	""	""	""	"All Good Things"	""
"2550"	"Who"	"Who is Tasha Yar's half Romulan-half Human daughter?"	""	""	""	""	"Sela"	""
"2551"	"Which"	"Which two officers became invisible to the rest of the crew in the TNG episode ""The Next Phase?"""	""	""	""	""	"La Forge and Ro"	""
"2552"	"Which"	"Which two DS9 stars were married to each other in real life?"	""	""	""	""	"Nana Visitor and Alexander Siddig"	""
"2553"	"What"	"What ""Wonder Years"" regular appears in the TNG episode ""True Q?"""	""	""	""	""	"Olivia D'Abo"	""
"2554"	"What"	"What was Chief O'Brien's last appearance in TNG?"	""	""	""	""	"Realm of Fear"	""
"2555"	"What"	"What is the leader of a Jem'Hadar regiment called?"	""	""	""	""	"1st"	""
"2556"	"How"	"How many episodes were included in the DS9 story arc, ""The Final Chapter?"""	""	""	""	""	"9"	""
"2557"	"Where"	"Where was Tasha Yar killed?"	""	""	""	""	"Vagra II"	""
"2558"	"What"	"What enemy species claims to be from Earth?"	""	""	""	""	"Voth"	""
"2559"	"What"	"What class was the U.S.S. Pegasus"	""	""	""	""	"Oberth"	""
"2560"	"How"	"How many total appearances did Q make in Star Trek?"	""	""	""	""	"12"	""
"2561"	"Which"	"Which episode began ""The Final Chapter"" of DS9?"	""	""	""	""	"Penumbra"	""
"2562"	"Which"	"Which two DS9 stars were (briefly) married in real life?"	""	""	""	""	"Siddig and Visitor"	""
"2563"	"Who"	"Who is the next Dax symbiont, after Jadzia?"	""	""	""	""	"Ezri"	""
"2564"	"What"	"What is Captain Sisko's status at the end of the series?"	""	""	""	""	"Missing in Action"	""
"2565"	"Who"	"Who is pregnant when the show ends?"	""	""	""	""	"Kasidy Yates"	""
"2566"	"What"	"What was one of Chief O'Brien and Doctor Bashir's favorite things to build models of and research?"	""	""	""	""	"The Alamo"	""
"2567"	"Which"	"Which two DS9 stars frequently had arguments about their home countries at the beginning of the series?"	""	""	""	""	"Meaney and Sidding"	""
"2568"	"What"	"What is Damar's status at the end of the series?"	""	""	""	""	"Deceased"	""
"2569"	"What"	"What is O'Brien's new job at the end of the series?"	""	""	""	""	"Academy Professor"	""
"2570"	"What"	"What is the third and final Defiant-class ship to appear in DS9? It was later renamed the U.S.S. Defiant."	""	""	""	""	"U.S.S. Sao Paulo"	""
"2571"	"Who"	"Who married Benjamin and Kasidy?"	""	""	""	""	"Admiral Ross"	""
"2572"	"What"	"What species was the last one to form an alliance with the Dominion?"	""	""	""	""	"Breen"	""
"2573"	"What"	"What was the name of the ship in all of the series listed?"	""	""	""	""	"The Star Ship Enterprise."	""
"2574"	"What"	"What is the name of the captain and his first in command in The Next Generation?"	""	""	""	""	"Jean-Luc Picard and William Riker"	""
"2575"	"What"	"What is the name of the doctor's son?"	""	""	""	""	"Wesley Crusher"	""
"2576"	"What"	"What was the main weapon used?"	""	""	""	""	"A phaser."	""
"2577"	"Who"	"Who is the captain is the first series."	""	""	""	""	"Captain Kirk"	""
"2578"	"Who"	"Who is Khan?"	""	""	""	""	"An enemy of Kirk's."	""
"2579"	"What"	"What is star fleet?"	""	""	""	""	"The headquarters of all ships."	""
"2580"	"What"	"What is the neutral zone?"	""	""	""	""	"The unclaimed area of space between the federation planets and Rombulan territory."	""
"2581"	"How"	"How long is the mission in the Original Series?"	""	""	""	""	"5 years"	""
"2582"	"Who"	"Who plays Spock?"	""	""	""	""	"Leonard Nimoy"	""
"2583"	"Who"	"Who plays James T. Kirk?"	""	""	""	""	"William Shatner"	""
"2584"	"Who"	"Who plays 'Bones' Leonard H. McCoy?"	""	""	""	""	"DeForest Kelly"	""
"2585"	"Who"	"Who plays Montgomery Scott (Scotty)?"	""	""	""	""	"James Doohan"	""
"2586"	"Who"	"Who plays Uhura?"	""	""	""	""	"Nichelle Nichols"	""
"2587"	"Who"	"Who plays Pavel Chekov?"	""	""	""	""	"Walter Koenig"	""
"2588"	"Who"	"Who plays Hikaru Sulu?"	""	""	""	""	"George Takei"	""
"2589"	"Who"	"Who is the voice of the Computer?"	""	""	""	""	"Majel Barrett"	""
"2590"	"What"	"What planet does Khan get exiled to?"	""	""	""	""	"Ceti Alpha V"	""
"2591"	"What"	"What is the first episode in which the Enterprise meets the Romulans?"	""	""	""	""	"The Balance of Terror"	""
"2592"	"What"	"What number episode in season 3 was Spocks Brain?"	""	""	""	""	"One"	""
"2593"	"Which"	"Which of the following is the only actress to have a part in all four ""Star Trek"" series?"	""	""	""	""	"Majel Barrett"	""
"2594"	"How"	"How many members of the Enterprise crew have been seen to fly shuttles throughout the ""Star Trek: The Next Generation"" series?"	""	""	""	""	"Seven"	""
"2595"	"Who"	"Who put a letter in B'Elanna's permanent record to support her if she reentered Starfleet on ""Star Trek: Voyager""?"	""	""	""	""	"Professor Chapman"	""
"2596"	"Who"	"Who captains the USS Excelsior in the Voyager episode ""Flashback""?"	""	""	""	""	"Hikaru Sulu"	""
